"","Democrat","Republican","Other","Undecided","poll_slug","survey_house","start_date","end_date","question_text","sample_subpopulation","observations","margin_of_error","mode","partisanship","partisan_affiliation","pollWeights","DemocratWeighted","RepublicanWeighted","OtherWeighted","UndecidedWeighted","Dem_pdf","Rep_pdf","Other_pdf","Undec_pdf"
"295",47,41,NA,12,"ppp-d--27515","PPP (D)",2017-04-17,2017-04-18,"Generally speaking if there was an election for Congress today, would you vote for the Democratic or Republican candidate from your district?","Likely Voters",648,3.9,"IVR/Online","Pollster","Dem",0.00143313369721954,0.0673572837693186,0.0587584815860013,NA,0.0171976043666345,0.0669379474328437,0.0582708529120112,NA,0.0422431360860709
"296",38,32,2,27,"yougov-economist-27504","YouGov/Economist",2017-04-15,2017-04-18,NA,"Registered Voters",1284,NA,"Internet","Nonpartisan","None",0.00283972788152761,0.107909659498049,0.0908712922088837,0.00567945576305523,0.0766726528012456,0.0383748880101504,0.039178897317227,0.239705761033158,0.020847128800198
"297",40,40,NA,20,"politico-morning-consult-27511","Politico/Morning Consult",2017-04-13,2017-04-15,NA,"Registered Voters",1992,2,"Internet","Nonpartisan","None",0.00440555914330452,0.176222365732181,0.176222365732181,NA,0.0881111828660905,0.0704072287057159,0.079640764212556,NA,0.0599755179826151
"298",45,38,7,10,"mcclatchy-marist-27480","McClatchy/Marist",2017-04-11,2017-04-12,"If the 2018 election for Congress were held today, which party's candidate are you more likely to vote for in your district?","Registered Voters",869,3.3,"Live Phone","Nonpartisan","None",0.00192190306000584,0.0864856377002627,0.0730323162802219,0.0134533214200409,0.0192190306000584,0.0959077078241896,0.11386070705276,0.00210950151072098,0.0298481373806127
"299",40,37,2,21,"yougov-economist-27463","YouGov/Economist",2017-04-10,2017-04-11,NA,"Registered Voters",1324,NA,"Internet","Nonpartisan","None",0.00292819292456586,0.117127716982634,0.108343138208937,0.00585638584913172,0.061492051415883,0.0704072287057159,0.119104532870854,0.239705761033158,0.0557504317775894
"300",43,40,NA,17,"politico-morning-consult-27459","Politico/Morning Consult",2017-04-06,2017-04-09,NA,"Registered Voters",1988,2,"Internet","Nonpartisan","None",0.0043967126390007,0.18905864347703,0.175868505560028,NA,0.0747441148630119,0.104257115122093,0.079640764212556,NA,0.0638970270233131
"301",41,39,NA,19,"politico-morning-consult-27416","Politico/Morning Consult",2017-03-30,2017-04-01,NA,"Registered Voters",1995,2,"Internet","Nonpartisan","None",0.00441219402153239,0.180899954882828,0.172075566839763,NA,0.0838316864091154,0.0859862416495295,0.0995656620560544,NA,0.0628667970386777
"302",48,43,NA,9,"ppp-d--27387","PPP (D)",2017-03-27,2017-03-28,"Generally speaking if there was an election for Congress today, would you vote for the Democratic or Republican candidate from your district?","Likely Voters",677,3.8,"IVR/Online","Pollster","Dem",0.00149727085342227,0.071869000964269,0.0643826466971576,NA,0.0134754376808004,0.0504206549497192,0.0238755649723104,NA,0.0241312660731367
"303",47,38,8,7,"mcclatchy-marist-27393","McClatchy/Marist",2017-03-22,2017-03-27,"If the 2018 election for Congress were held today, which party's candidate are you more likely to vote for in your district?","Registered Voters",906,3.3,"Live Phone","Nonpartisan","None",0.00200373322481621,0.0941754615663621,0.0761418625430161,0.0160298657985297,0.0140261325737135,0.0669379474328437,0.11386070705276,0.000275818689934629,0.0145905115513832
"304",46,41,NA,13,"ppp-d--27294","PPP (D)",2017-03-10,2017-03-12,"Generally speaking if there was an election for Congress today, would you vote for the Democratic or Republican candidate from your district?","Likely Voters",808,3.4,"IVR/Online","Pollster","Dem",0.00178699386937252,0.0822017179911358,0.0732667486442732,NA,0.0232309203018427,0.0829380972061917,0.0582708529120112,NA,0.0483345793050331
"305",46,43,NA,11,"ppp-d--27155","PPP (D)",2017-02-21,2017-02-22,"Generally speaking if there was an election for Congress today, would you vote for the Democratic or Republican candidate from your district?","Likely Voters",941,3.2,"IVR/Online","Pollster","Dem",0.00208114013747468,0.0957324463238351,0.0894890259114111,NA,0.0228925415122214,0.0829380972061917,0.0238755649723104,NA,0.0359729385887788
"306",49,41,NA,10,"ppp-d--27102","PPP (D)",2017-02-07,2017-02-08,"Generally speaking if there was an election for Congress today, would you vote for the Democratic or Republican candidate from your district?","Likely Voters",712,3.7,"IVR/Online","Pollster","Dem",0.00157467776608073,0.0771592105379559,0.0645617884093101,NA,0.0157467776608073,0.0354456008166975,0.0582708529120112,NA,0.0298481373806127
"307",45,42,NA,13,"ppp-d--27075","PPP (D)",2017-01-30,2017-01-31,"Generally speaking if there was an election for Congress today, would you vote for the Democratic or Republican candidate from your district?","Likely Voters",725,3.6,"IVR/Online","Pollster","Dem",0.00160342890506816,0.0721543007280673,0.0673440140128628,NA,0.0208445757658861,0.0959077078241896,0.0389993576926682,NA,0.0483345793050331
"308",48,40,NA,12,"ppp-d--27052","PPP (D)",2017-01-23,2017-01-24,"Generally speaking if there was an election for Congress today, would you vote for the Democratic or Republican candidate from your district?","Likely Voters",1043,3,"IVR/Online","Pollster","Dem",0.0023067259972222,0.110722847866665,0.0922690398888879,NA,0.0276807119666664,0.0504206549497192,0.079640764212556,NA,0.0422431360860709
